customer_id,name,email,age,gender,city,phone,registration_date,customer_segment
CUST_000997,Khách hàng 997,customer997@email.com,29,Nữ,Huế,0594479358,2024-01-07,Millennials
CUST_000998,Khách hàng 998,customer998@email.com,20,Nam,Huế,0775276834,2024-11-22,Gen Z
CUST_000999,Khách hàng 999,customer999@email.com,27,Nam,Cần Thơ,0320379671,2025-10-14,Millennials
CUST_001000,Khách hàng 1000,customer1000@email.com,19,Nữ,Quy Nhon,0903786228,2024-10-18,Gen Z
CUST_001001,Khách hàng 1001,customer1001@email.com,33,Nữ,Hải Phòng,0893939421,2024-11-22,Millennials
CUST_001002,Khách hàng 1002,customer1002@email.com,22,Nam,Hải Phòng,0886718907,2025-07-20,Gen Z
CUST_001003,Khách hàng 1003,customer1003@email.com,59,Nữ,Biên Hòa,0666419567,2025-06-24,Baby Boomers
CUST_001004,Khách hàng 1004,customer1004@email.com,37,Nam,Hải Phòng,0746830612,2025-10-10,Gen X
CUST_001005,Khách hàng 1005,customer1005@email.com,55,Nam,Nha Trang,0999821712,2024-05-06,Baby Boomers
CUST_001006,Khách hàng 1006,customer1006@email.com,27,Nữ,Vũng Tàu,0682370081,2024-02-09,Millennials
CUST_001007,Khách hàng 1007,customer1007@email.com,20,Nữ,Nha Trang,0166472468,2024-03-31,Gen Z
CUST_001008,Khách hàng 1008,customer1008@email.com,27,Nữ,Nha Trang,0716270674,2024-07-26,Millennials
CUST_001009,Khách hàng 1009,customer1009@email.com,29,Nữ,Quy Nhon,0332927742,2024-07-10,Millennials
CUST_001010,Khách hàng 1010,customer1010@email.com,23,Nữ,Đà Nẵng,0832814887,2025-02-23,Gen Z
CUST_001011,Khách hàng 1011,customer1011@email.com,40,Nam,Hồ Chí Minh,0344538912,2024-04-05,Gen X
CUST_001012,Khách hàng 1012,customer1012@email.com,39,Nam,Hà Nội,0508483292,2024-04-09,Gen X
CUST_001013,Khách hàng 1013,customer1013@email.com,56,Nữ,Cần Thơ,0735280348,2025-01-14,Baby Boomers
CUST_001014,Khách hàng 1014,customer1014@email.com,47,Nam,Quy Nhon,0147613129,2024-02-22,Gen X
CUST_001015,Khách hàng 1015,customer1015@email.com,32,Nữ,Nha Trang,0744123689,2025-08-06,Millennials
CUST_001016,Khách hàng 1016,customer1016@email.com,28,Nữ,Biên Hòa,0319996936,2024-11-06,Millennials
CUST_001017,Khách hàng 1017,customer1017@email.com,34,Nam,Nha Trang,0584629667,2025-08-20,Millennials
CUST_001018,Khách hàng 1018,customer1018@email.com,42,Nữ,Hồ Chí Minh,0331028344,2023-10-28,Gen X
CUST_001019,Khách hàng 1019,customer1019@email.com,37,Nam,Cần Thơ,0892242383,2025-05-13,Gen X
CUST_001020,Khách hàng 1020,customer1020@email.com,61,Nữ,Nha Trang,0849419248,2024-12-17,Baby Boomers
CUST_001021,Khách hàng 1021,customer1021@email.com,53,Nữ,Hà Nội,0974258798,2023-11-11,Baby Boomers
CUST_001022,Khách hàng 1022,customer1022@email.com,54,Nam,Huế,0809667037,2024-10-07,Baby Boomers
CUST_001023,Khách hàng 1023,customer1023@email.com,29,Nam,Biên Hòa,0747521349,2025-02-20,Millennials
CUST_001024,Khách hàng 1024,customer1024@email.com,46,Nữ,Vũng Tàu,0451023442,2025-05-01,Gen X
CUST_001025,Khách hàng 1025,customer1025@email.com,60,Nữ,Vũng Tàu,0853082249,2024-09-08,Baby Boomers
CUST_001026,Khách hàng 1026,customer1026@email.com,61,Nam,Hồ Chí Minh,0376216274,2024-10-01,Baby Boomers
CUST_001027,Khách hàng 1027,customer1027@email.com,62,Nữ,Biên Hòa,0826392931,2024-06-20,Baby Boomers
CUST_001028,Khách hàng 1028,customer1028@email.com,58,Nam,Nha Trang,0928161099,2024-02-21,Baby Boomers
CUST_001029,Khách hàng 1029,customer1029@email.com,57,Nữ,Quy Nhon,0532974892,2025-01-19,Baby Boomers
CUST_001030,Khách hàng 1030,customer1030@email.com,38,Nam,Huế,0153957059,2024-06-19,Gen X
CUST_001031,Khách hàng 1031,customer1031@email.com,45,Nam,Cần Thơ,0237183873,2025-04-19,Gen X
CUST_001032,Khách hàng 1032,customer1032@email.com,33,Nữ,Vũng Tàu,0587293981,2025-05-06,Millennials
CUST_001033,Khách hàng 1033,customer1033@email.com,26,Nữ,Hải Phòng,0610181573,2023-12-02,Millennials
CUST_001034,Khách hàng 1034,customer1034@email.com,21,Nữ,Hải Phòng,0791528266,2023-12-24,Gen Z
CUST_001035,Khách hàng 1035,customer1035@email.com,45,Nam,Đà Nẵng,0559661125,2025-08-15,Gen X
CUST_001036,Khách hàng 1036,customer1036@email.com,41,Nữ,Huế,0844417863,2024-04-02,Gen X
CUST_001037,Khách hàng 1037,customer1037@email.com,26,Nữ,Vũng Tàu,0282996624,2024-10-24,Millennials
CUST_001038,Khách hàng 1038,customer1038@email.com,31,Nam,Nha Trang,0638531308,2025-07-26,Millennials
CUST_001039,Khách hàng 1039,customer1039@email.com,62,Nữ,Đà Nẵng,0752749114,2025-05-11,Baby Boomers
CUST_001040,Khách hàng 1040,customer1040@email.com,53,Nữ,Vũng Tàu,0568735284,2024-09-27,Baby Boomers
CUST_001041,Khách hàng 1041,customer1041@email.com,27,Nam,Hà Nội,0138860904,2025-02-22,Millennials
CUST_001042,Khách hàng 1042,customer1042@email.com,42,Nam,Quy Nhon,0266059117,2025-01-01,Gen X
CUST_001043,Khách hàng 1043,customer1043@email.com,27,Nữ,Hà Nội,0397493518,2024-08-08,Millennials
CUST_001044,Khách hàng 1044,customer1044@email.com,19,Nam,Nha Trang,0347843282,2025-02-03,Gen Z
CUST_001045,Khách hàng 1045,customer1045@email.com,51,Nam,Nha Trang,0774138304,2024-01-16,Baby Boomers
CUST_001046,Khách hàng 1046,customer1046@email.com,30,Nam,Vũng Tàu,0412801391,2023-11-05,Millennials
CUST_001047,Khách hàng 1047,customer1047@email.com,65,Nam,Quy Nhon,0152908335,2024-10-15,Baby Boomers
CUST_001048,Khách hàng 1048,customer1048@email.com,30,Nam,Hồ Chí Minh,0371382136,2025-02-18,Millennials
CUST_001049,Khách hàng 1049,customer1049@email.com,50,Nam,Cần Thơ,0417950560,2024-08-25,Baby Boomers
CUST_001050,Khách hàng 1050,customer1050@email.com,46,Nữ,Huế,0238619537,2025-04-01,Gen X
CUST_001051,Khách hàng 1051,customer1051@email.com,50,Nam,Nha Trang,0929153901,2024-01-28,Baby Boomers
CUST_001052,Khách hàng 1052,customer1052@email.com,21,Nam,Đà Nẵng,0530298280,2023-12-28,Gen Z
CUST_001053,Khách hàng 1053,customer1053@email.com,20,Nữ,Đà Nẵng,0233467388,2024-09-03,Gen Z
CUST_001054,Khách hàng 1054,customer1054@email.com,56,Nữ,Huế,0944707062,2025-04-11,Baby Boomers
CUST_001055,Khách hàng 1055,customer1055@email.com,55,Nam,Huế,0963598972,2024-01-26,Baby Boomers
CUST_001056,Khách hàng 1056,customer1056@email.com,37,Nữ,Hồ Chí Minh,0977030380,2024-11-17,Gen X
CUST_001057,Khách hàng 1057,customer1057@email.com,28,Nữ,Hồ Chí Minh,0271062458,2024-08-26,Millennials
CUST_001058,Khách hàng 1058,customer1058@email.com,31,Nữ,Cần Thơ,0665234444,2025-08-17,Millennials
CUST_001059,Khách hàng 1059,customer1059@email.com,31,Nam,Huế,0464990495,2024-11-14,Millennials
CUST_001060,Khách hàng 1060,customer1060@email.com,25,Nữ,Cần Thơ,0188235297,2024-08-24,Millennials
CUST_001061,Khách hàng 1061,customer1061@email.com,60,Nam,Hà Nội,0706770484,2025-06-08,Baby Boomers
CUST_001062,Khách hàng 1062,customer1062@email.com,64,Nam,Huế,0773205305,2024-12-15,Baby Boomers
CUST_001063,Khách hàng 1063,customer1063@email.com,57,Nữ,Hải Phòng,0783053547,2024-10-15,Baby Boomers
CUST_001064,Khách hàng 1064,customer1064@email.com,65,Nữ,Quy Nhon,0268124319,2023-11-20,Baby Boomers
CUST_001065,Khách hàng 1065,customer1065@email.com,25,Nam,Nha Trang,0524887294,2024-12-21,Millennials
CUST_001066,Khách hàng 1066,customer1066@email.com,64,Nữ,Nha Trang,0396382355,2025-09-02,Baby Boomers
CUST_001067,Khách hàng 1067,customer1067@email.com,44,Nam,Hà Nội,0677768838,2024-08-26,Gen X
CUST_001068,Khách hàng 1068,customer1068@email.com,41,Nam,Cần Thơ,0574284129,2024-08-28,Gen X
CUST_001069,Khách hàng 1069,customer1069@email.com,41,Nam,Huế,0412371295,2025-04-13,Gen X
CUST_001070,Khách hàng 1070,customer1070@email.com,41,Nam,Cần Thơ,0500868983,2024-11-07,Gen X
CUST_001071,Khách hàng 1071,customer1071@email.com,26,Nữ,Hồ Chí Minh,0412825283,2025-06-28,Millennials
CUST_001072,Khách hàng 1072,customer1072@email.com,40,Nữ,Cần Thơ,0199400282,2023-11-30,Gen X
CUST_001073,Khách hàng 1073,customer1073@email.com,52,Nam,Hà Nội,0425778926,2024-11-23,Baby Boomers
CUST_001074,Khách hàng 1074,customer1074@email.com,52,Nữ,Vũng Tàu,0511982823,2025-04-07,Baby Boomers
CUST_001075,Khách hàng 1075,customer1075@email.com,21,Nam,Quy Nhon,0555208061,2024-10-10,Gen Z
CUST_001076,Khách hàng 1076,customer1076@email.com,64,Nam,Nha Trang,0307810816,2025-06-15,Baby Boomers
CUST_001077,Khách hàng 1077,customer1077@email.com,36,Nam,Vũng Tàu,0534007744,2024-07-31,Gen X
CUST_001078,Khách hàng 1078,customer1078@email.com,41,Nữ,Cần Thơ,0199219460,2023-11-02,Gen X
CUST_001079,Khách hàng 1079,customer1079@email.com,64,Nữ,Nha Trang,0276452551,2025-06-10,Baby Boomers
CUST_001080,Khách hàng 1080,customer1080@email.com,36,Nữ,Nha Trang,0109754589,2024-06-21,Gen X
CUST_001081,Khách hàng 1081,customer1081@email.com,51,Nam,Cần Thơ,0145161541,2025-05-20,Baby Boomers
CUST_001082,Khách hàng 1082,customer1082@email.com,51,Nữ,Hải Phòng,0925898894,2024-07-19,Baby Boomers
CUST_001083,Khách hàng 1083,customer1083@email.com,41,Nam,Quy Nhon,0447015502,2024-10-18,Gen X
CUST_001084,Khách hàng 1084,customer1084@email.com,28,Nam,Hải Phòng,0632927573,2025-08-23,Millennials
CUST_001085,Khách hàng 1085,customer1085@email.com,62,Nam,Hải Phòng,0295392875,2024-12-16,Baby Boomers
CUST_001086,Khách hàng 1086,customer1086@email.com,18,Nam,Huế,0875988230,2025-10-17,Gen Z
CUST_001087,Khách hàng 1087,customer1087@email.com,45,Nữ,Quy Nhon,0720001073,2023-12-17,Gen X
CUST_001088,Khách hàng 1088,customer1088@email.com,58,Nữ,Hà Nội,0884893594,2024-04-20,Baby Boomers
CUST_001089,Khách hàng 1089,customer1089@email.com,62,Nữ,Huế,0703386951,2024-05-09,Baby Boomers
CUST_001090,Khách hàng 1090,customer1090@email.com,50,Nữ,Hải Phòng,0554940884,2024-03-29,Baby Boomers
CUST_001091,Khách hàng 1091,customer1091@email.com,23,Nam,Biên Hòa,0329624116,2023-12-27,Gen Z
CUST_001092,Khách hàng 1092,customer1092@email.com,52,Nam,Đà Nẵng,0322032094,2024-07-03,Baby Boomers
CUST_001093,Khách hàng 1093,customer1093@email.com,18,Nữ,Quy Nhon,0947333946,2024-04-05,Gen Z
CUST_001094,Khách hàng 1094,customer1094@email.com,25,Nữ,Biên Hòa,0401143938,2024-05-10,Millennials
CUST_001095,Khách hàng 1095,customer1095@email.com,62,Nam,Vũng Tàu,0308103642,2025-02-18,Baby Boomers
CUST_001096,Khách hàng 1096,customer1096@email.com,28,Nữ,Hồ Chí Minh,0668583873,2025-10-08,Millennials
CUST_001097,Khách hàng 1097,customer1097@email.com,28,Nam,Nha Trang,0256544945,2025-08-15,Millennials
CUST_001098,Khách hàng 1098,customer1098@email.com,58,Nam,Hồ Chí Minh,0626239334,2024-03-30,Baby Boomers
CUST_001099,Khách hàng 1099,customer1099@email.com,19,Nữ,Huế,0597538875,2024-08-02,Gen Z
CUST_001100,Khách hàng 1100,customer1100@email.com,29,Nữ,Biên Hòa,0938704933,2024-03-26,Millennials
CUST_001101,Khách hàng 1101,customer1101@email.com,21,Nữ,Hải Phòng,0346439661,2025-05-15,Gen Z
CUST_001102,Khách hàng 1102,customer1102@email.com,47,Nam,Hà Nội,0847883411,2025-08-06,Gen X
CUST_001103,Khách hàng 1103,customer1103@email.com,19,Nam,Hồ Chí Minh,0827550008,2024-06-07,Gen Z
CUST_001104,Khách hàng 1104,customer1104@email.com,18,Nam,Đà Nẵng,0343725944,2024-06-10,Gen Z
CUST_001105,Khách hàng 1105,customer1105@email.com,54,Nữ,Biên Hòa,0388742908,2024-11-04,Baby Boomers
CUST_001106,Khách hàng 1106,customer1106@email.com,42,Nữ,Biên Hòa,0368331717,2024-05-02,Gen X
CUST_001107,Khách hàng 1107,customer1107@email.com,52,Nam,Hải Phòng,0426704844,2025-02-02,Baby Boomers
CUST_001108,Khách hàng 1108,customer1108@email.com,48,Nam,Đà Nẵng,0452560616,2025-01-19,Gen X
CUST_001109,Khách hàng 1109,customer1109@email.com,33,Nữ,Quy Nhon,0386026499,2023-10-22,Millennials
CUST_001110,Khách hàng 1110,customer1110@email.com,34,Nữ,Nha Trang,0163803064,2024-05-03,Millennials
CUST_001111,Khách hàng 1111,customer1111@email.com,57,Nam,Biên Hòa,0208648790,2024-11-23,Baby Boomers
CUST_001112,Khách hàng 1112,customer1112@email.com,58,Nữ,Hà Nội,0436774446,2023-11-27,Baby Boomers
CUST_001113,Khách hàng 1113,customer1113@email.com,59,Nam,Cần Thơ,0256419249,2024-01-01,Baby Boomers
CUST_001114,Khách hàng 1114,customer1114@email.com,50,Nam,Hà Nội,0632272071,2024-06-16,Baby Boomers
CUST_001115,Khách hàng 1115,customer1115@email.com,41,Nữ,Quy Nhon,0725498114,2024-06-01,Gen X
CUST_001116,Khách hàng 1116,customer1116@email.com,19,Nam,Hồ Chí Minh,0335105420,2024-01-21,Gen Z
CUST_001117,Khách hàng 1117,customer1117@email.com,63,Nam,Nha Trang,0238645614,2025-01-01,Baby Boomers
CUST_001118,Khách hàng 1118,customer1118@email.com,31,Nữ,Quy Nhon,0840250338,2025-06-26,Millennials
CUST_001119,Khách hàng 1119,customer1119@email.com,24,Nam,Hải Phòng,0599974757,2025-01-31,Gen Z
CUST_001120,Khách hàng 1120,customer1120@email.com,25,Nam,Biên Hòa,0980647938,2024-08-19,Millennials
CUST_001121,Khách hàng 1121,customer1121@email.com,29,Nữ,Đà Nẵng,0259762904,2025-06-05,Millennials
CUST_001122,Khách hàng 1122,customer1122@email.com,22,Nữ,Biên Hòa,0392556506,2025-07-27,Gen Z
CUST_001123,Khách hàng 1123,customer1123@email.com,39,Nữ,Hà Nội,0315256920,2025-09-21,Gen X
CUST_001124,Khách hàng 1124,customer1124@email.com,38,Nam,Đà Nẵng,0375901223,2025-01-08,Gen X
CUST_001125,Khách hàng 1125,customer1125@email.com,18,Nữ,Quy Nhon,0668748404,2025-08-21,Gen Z
CUST_001126,Khách hàng 1126,customer1126@email.com,38,Nam,Vũng Tàu,0819660551,2023-11-10,Gen X
CUST_001127,Khách hàng 1127,customer1127@email.com,45,Nam,Biên Hòa,0357593812,2025-08-10,Gen X
CUST_001128,Khách hàng 1128,customer1128@email.com,58,Nữ,Cần Thơ,0782600234,2025-08-16,Baby Boomers
CUST_001129,Khách hàng 1129,customer1129@email.com,37,Nữ,Biên Hòa,0388158602,2024-01-28,Gen X
CUST_001130,Khách hàng 1130,customer1130@email.com,38,Nữ,Đà Nẵng,0114578789,2023-12-06,Gen X
CUST_001131,Khách hàng 1131,customer1131@email.com,61,Nữ,Quy Nhon,0723078163,2024-08-11,Baby Boomers
CUST_001132,Khách hàng 1132,customer1132@email.com,56,Nữ,Hà Nội,0852165379,2025-02-18,Baby Boomers
CUST_001133,Khách hàng 1133,customer1133@email.com,41,Nam,Vũng Tàu,0124626055,2023-11-18,Gen X
CUST_001134,Khách hàng 1134,customer1134@email.com,41,Nam,Hà Nội,0353000672,2025-05-13,Gen X
CUST_001135,Khách hàng 1135,customer1135@email.com,50,Nữ,Biên Hòa,0398497565,2024-09-11,Baby Boomers
CUST_001136,Khách hàng 1136,customer1136@email.com,46,Nữ,Hà Nội,0486130018,2024-01-01,Gen X
CUST_001137,Khách hàng 1137,customer1137@email.com,44,Nam,Hồ Chí Minh,0481563432,2024-11-06,Gen X
CUST_001138,Khách hàng 1138,customer1138@email.com,33,Nữ,Hồ Chí Minh,0573504401,2025-09-08,Millennials
CUST_001139,Khách hàng 1139,customer1139@email.com,46,Nữ,Vũng Tàu,0436180615,2025-02-27,Gen X
CUST_001140,Khách hàng 1140,customer1140@email.com,18,Nữ,Quy Nhon,0510875839,2025-06-03,Gen Z
CUST_001141,Khách hàng 1141,customer1141@email.com,36,Nữ,Hà Nội,0157467641,2024-08-05,Gen X
CUST_001142,Khách hàng 1142,customer1142@email.com,57,Nam,Hải Phòng,0260158056,2024-09-05,Baby Boomers
CUST_001143,Khách hàng 1143,customer1143@email.com,45,Nữ,Đà Nẵng,0549952124,2025-01-27,Gen X
CUST_001144,Khách hàng 1144,customer1144@email.com,46,Nữ,Hà Nội,0107278920,2025-01-19,Gen X
CUST_001145,Khách hàng 1145,customer1145@email.com,49,Nam,Hồ Chí Minh,0546015887,2024-10-24,Gen X
CUST_001146,Khách hàng 1146,customer1146@email.com,20,Nam,Đà Nẵng,0820686518,2024-05-24,Gen Z
CUST_001147,Khách hàng 1147,customer1147@email.com,44,Nam,Nha Trang,0148868106,2024-09-14,Gen X
CUST_001148,Khách hàng 1148,customer1148@email.com,49,Nam,Cần Thơ,0423300180,2024-04-25,Gen X
CUST_001149,Khách hàng 1149,customer1149@email.com,31,Nữ,Nha Trang,0730754473,2024-08-01,Millennials
CUST_001150,Khách hàng 1150,customer1150@email.com,27,Nữ,Hải Phòng,0209348322,2025-05-01,Millennials
CUST_001151,Khách hàng 1151,customer1151@email.com,42,Nữ,Biên Hòa,0956987416,2023-10-30,Gen X
CUST_001152,Khách hàng 1152,customer1152@email.com,62,Nữ,Hải Phòng,0616894746,2025-09-26,Baby Boomers
CUST_001153,Khách hàng 1153,customer1153@email.com,39,Nữ,Biên Hòa,0792360793,2025-08-03,Gen X
CUST_001154,Khách hàng 1154,customer1154@email.com,37,Nữ,Quy Nhon,0608119842,2025-04-21,Gen X
CUST_001155,Khách hàng 1155,customer1155@email.com,34,Nam,Vũng Tàu,0986774174,2023-12-12,Millennials
CUST_001156,Khách hàng 1156,customer1156@email.com,36,Nam,Hồ Chí Minh,0632460418,2023-10-30,Gen X
CUST_001157,Khách hàng 1157,customer1157@email.com,62,Nam,Nha Trang,0601443203,2024-12-28,Baby Boomers
CUST_001158,Khách hàng 1158,customer1158@email.com,26,Nữ,Quy Nhon,0143650264,2024-10-05,Millennials
CUST_001159,Khách hàng 1159,customer1159@email.com,40,Nam,Biên Hòa,0906944433,2023-12-18,Gen X
CUST_001160,Khách hàng 1160,customer1160@email.com,63,Nữ,Nha Trang,0796530838,2024-01-28,Baby Boomers
CUST_001161,Khách hàng 1161,customer1161@email.com,32,Nam,Vũng Tàu,0461467849,2025-06-14,Millennials
CUST_001162,Khách hàng 1162,customer1162@email.com,50,Nam,Quy Nhon,0217591707,2025-10-15,Baby Boomers
CUST_001163,Khách hàng 1163,customer1163@email.com,47,Nam,Quy Nhon,0370759821,2024-04-16,Gen X
CUST_001164,Khách hàng 1164,customer1164@email.com,48,Nữ,Huế,0819757337,2024-11-14,Gen X
CUST_001165,Khách hàng 1165,customer1165@email.com,29,Nam,Huế,0370810529,2025-09-18,Millennials
CUST_001166,Khách hàng 1166,customer1166@email.com,18,Nam,Đà Nẵng,0216964760,2024-08-08,Gen Z
CUST_001167,Khách hàng 1167,customer1167@email.com,18,Nam,Hồ Chí Minh,0300067605,2023-12-28,Gen Z
CUST_001168,Khách hàng 1168,customer1168@email.com,20,Nam,Nha Trang,0207396261,2024-07-21,Gen Z
CUST_001169,Khách hàng 1169,customer1169@email.com,46,Nam,Hà Nội,0318613972,2025-01-07,Gen X
CUST_001170,Khách hàng 1170,customer1170@email.com,44,Nữ,Nha Trang,0530414359,2024-09-02,Gen X
CUST_001171,Khách hàng 1171,customer1171@email.com,52,Nữ,Huế,0237966189,2024-03-10,Baby Boomers
CUST_001172,Khách hàng 1172,customer1172@email.com,40,Nữ,Hải Phòng,0147427644,2025-06-15,Gen X
CUST_001173,Khách hàng 1173,customer1173@email.com,31,Nữ,Biên Hòa,0744244309,2025-05-02,Millennials
CUST_001174,Khách hàng 1174,customer1174@email.com,35,Nam,Vũng Tàu,0392586140,2024-09-04,Gen X
CUST_001175,Khách hàng 1175,customer1175@email.com,22,Nữ,Cần Thơ,0327454290,2023-12-22,Gen Z
CUST_001176,Khách hàng 1176,customer1176@email.com,46,Nữ,Đà Nẵng,0958421547,2024-01-31,Gen X
CUST_001177,Khách hàng 1177,customer1177@email.com,53,Nam,Hồ Chí Minh,0833130141,2024-12-09,Baby Boomers
CUST_001178,Khách hàng 1178,customer1178@email.com,39,Nữ,Biên Hòa,0119880610,2024-11-20,Gen X
CUST_001179,Khách hàng 1179,customer1179@email.com,44,Nam,Hà Nội,0654146467,2025-01-22,Gen X
CUST_001180,Khách hàng 1180,customer1180@email.com,61,Nữ,Hà Nội,0400084750,2024-11-19,Baby Boomers
CUST_001181,Khách hàng 1181,customer1181@email.com,33,Nữ,Nha Trang,0459103377,2024-12-10,Millennials
CUST_001182,Khách hàng 1182,customer1182@email.com,32,Nam,Đà Nẵng,0621006735,2023-12-17,Millennials
CUST_001183,Khách hàng 1183,customer1183@email.com,55,Nữ,Nha Trang,0968235978,2024-12-21,Baby Boomers
CUST_001184,Khách hàng 1184,customer1184@email.com,56,Nữ,Hà Nội,0773403447,2024-03-20,Baby Boomers
CUST_001185,Khách hàng 1185,customer1185@email.com,51,Nam,Cần Thơ,0775105141,2024-12-26,Baby Boomers
CUST_001186,Khách hàng 1186,customer1186@email.com,32,Nam,Quy Nhon,0435392275,2023-12-28,Millennials
CUST_001187,Khách hàng 1187,customer1187@email.com,60,Nữ,Hồ Chí Minh,0887259254,2024-10-23,Baby Boomers
CUST_001188,Khách hàng 1188,customer1188@email.com,57,Nữ,Hà Nội,0132329189,2025-03-07,Baby Boomers
CUST_001189,Khách hàng 1189,customer1189@email.com,62,Nữ,Hà Nội,0782764849,2025-03-28,Baby Boomers
CUST_001190,Khách hàng 1190,customer1190@email.com,28,Nam,Quy Nhon,0339428968,2024-03-08,Millennials
CUST_001191,Khách hàng 1191,customer1191@email.com,61,Nam,Huế,0177167955,2024-08-31,Baby Boomers
CUST_001192,Khách hàng 1192,customer1192@email.com,24,Nam,Cần Thơ,0682892643,2025-07-19,Gen Z
CUST_001193,Khách hàng 1193,customer1193@email.com,54,Nữ,Huế,0253710890,2024-02-18,Baby Boomers
CUST_001194,Khách hàng 1194,customer1194@email.com,57,Nữ,Hải Phòng,0925202175,2025-07-18,Baby Boomers
CUST_001195,Khách hàng 1195,customer1195@email.com,22,Nam,Hà Nội,0665192873,2024-09-14,Gen Z
CUST_001196,Khách hàng 1196,customer1196@email.com,44,Nam,Vũng Tàu,0147561484,2025-09-29,Gen X
CUST_001197,Khách hàng 1197,customer1197@email.com,57,Nữ,Huế,0899794408,2024-07-02,Baby Boomers
CUST_001198,Khách hàng 1198,customer1198@email.com,51,Nữ,Nha Trang,0157418672,2024-10-06,Baby Boomers
CUST_001199,Khách hàng 1199,customer1199@email.com,56,Nữ,Vũng Tàu,0102574306,2025-09-24,Baby Boomers
CUST_001200,Khách hàng 1200,customer1200@email.com,52,Nam,Vũng Tàu,0275829501,2025-05-08,Baby Boomers
CUST_001201,Khách hàng 1201,customer1201@email.com,22,Nam,Hải Phòng,0846334386,2025-07-13,Gen Z
CUST_001202,Khách hàng 1202,customer1202@email.com,46,Nam,Hải Phòng,0968677240,2024-07-15,Gen X
CUST_001203,Khách hàng 1203,customer1203@email.com,42,Nam,Quy Nhon,0590438261,2024-04-30,Gen X
CUST_001204,Khách hàng 1204,customer1204@email.com,27,Nam,Cần Thơ,0173025882,2025-06-30,Millennials
CUST_001205,Khách hàng 1205,customer1205@email.com,59,Nam,Cần Thơ,0923956442,2025-08-17,Baby Boomers
CUST_001206,Khách hàng 1206,customer1206@email.com,34,Nam,Nha Trang,0756453554,2024-05-17,Millennials
CUST_001207,Khách hàng 1207,customer1207@email.com,65,Nữ,Hải Phòng,0925321125,2024-08-29,Baby Boomers
CUST_001208,Khách hàng 1208,customer1208@email.com,33,Nữ,Hồ Chí Minh,0304630808,2024-09-03,Millennials
CUST_001209,Khách hàng 1209,customer1209@email.com,41,Nam,Quy Nhon,0466672713,2024-02-04,Gen X
CUST_001210,Khách hàng 1210,customer1210@email.com,52,Nam,Huế,0756729774,2025-07-17,Baby Boomers
CUST_001211,Khách hàng 1211,customer1211@email.com,32,Nam,Hà Nội,0649514655,2025-03-08,Millennials
CUST_001212,Khách hàng 1212,customer1212@email.com,37,Nữ,Hải Phòng,0326738993,2025-04-14,Gen X
CUST_001213,Khách hàng 1213,customer1213@email.com,52,Nam,Nha Trang,0291861745,2025-06-13,Baby Boomers
CUST_001214,Khách hàng 1214,customer1214@email.com,48,Nam,Nha Trang,0365912133,2025-07-31,Gen X
CUST_001215,Khách hàng 1215,customer1215@email.com,25,Nam,Vũng Tàu,0755234779,2024-05-13,Millennials
CUST_001216,Khách hàng 1216,customer1216@email.com,52,Nữ,Cần Thơ,0699071025,2025-07-23,Baby Boomers
CUST_001217,Khách hàng 1217,customer1217@email.com,20,Nam,Quy Nhon,0651963408,2023-12-29,Gen Z
CUST_001218,Khách hàng 1218,customer1218@email.com,41,Nam,Hải Phòng,0645465851,2023-10-22,Gen X
CUST_001219,Khách hàng 1219,customer1219@email.com,58,Nữ,Cần Thơ,0207948687,2023-11-24,Baby Boomers
CUST_001220,Khách hàng 1220,customer1220@email.com,39,Nữ,Nha Trang,0874224456,2025-05-18,Gen X
CUST_001221,Khách hàng 1221,customer1221@email.com,47,Nam,Hà Nội,0751640343,2025-03-01,Gen X
CUST_001222,Khách hàng 1222,customer1222@email.com,42,Nam,Huế,0123233729,2024-01-20,Gen X
CUST_001223,Khách hàng 1223,customer1223@email.com,61,Nam,Hà Nội,0543384601,2024-07-04,Baby Boomers
CUST_001224,Khách hàng 1224,customer1224@email.com,49,Nam,Biên Hòa,0995364123,2024-02-15,Gen X
CUST_001225,Khách hàng 1225,customer1225@email.com,48,Nam,Đà Nẵng,0696365739,2023-11-27,Gen X
CUST_001226,Khách hàng 1226,customer1226@email.com,64,Nữ,Hà Nội,0228692904,2025-03-11,Baby Boomers
CUST_001227,Khách hàng 1227,customer1227@email.com,53,Nam,Biên Hòa,0321248896,2025-02-21,Baby Boomers
CUST_001228,Khách hàng 1228,customer1228@email.com,63,Nữ,Biên Hòa,0790377566,2024-05-03,Baby Boomers
CUST_001229,Khách hàng 1229,customer1229@email.com,18,Nữ,Hà Nội,0672981636,2024-05-26,Gen Z
CUST_001230,Khách hàng 1230,customer1230@email.com,61,Nữ,Biên Hòa,0579526483,2025-05-01,Baby Boomers
CUST_001231,Khách hàng 1231,customer1231@email.com,53,Nam,Cần Thơ,0804482937,2025-06-26,Baby Boomers
CUST_001232,Khách hàng 1232,customer1232@email.com,42,Nam,Vũng Tàu,0700372531,2025-04-26,Gen X
CUST_001233,Khách hàng 1233,customer1233@email.com,64,Nam,Cần Thơ,0857485568,2025-08-03,Baby Boomers
CUST_001234,Khách hàng 1234,customer1234@email.com,62,Nữ,Hải Phòng,0128776963,2024-08-09,Baby Boomers
CUST_001235,Khách hàng 1235,customer1235@email.com,47,Nam,Nha Trang,0488523898,2024-10-28,Gen X
