customer_id,name,email,age,gender,city,phone,registration_date,customer_segment_x,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment_y
CUST_001294,Khách hàng 1294,customer1294@email.com,40,Nữ,Đà Nẵng,0895418863,2025-04-14,Gen X,6.0,5.0,15881441.0,5,1,1,7.0,At Risk
CUST_001295,Khách hàng 1295,customer1295@email.com,47,Nam,Huế,0768730424,2024-06-18,Gen X,2.0,14.0,71215330.0,5,5,3,13.0,Champions
CUST_001296,Khách hàng 1296,customer1296@email.com,20,Nữ,Hà Nội,0710872197,2025-08-15,Gen Z,7.0,9.0,22175834.0,5,2,1,8.0,Potential Loyalists
CUST_001297,Khách hàng 1297,customer1297@email.com,47,Nữ,Huế,0629466723,2024-09-02,Gen X,8.0,5.0,35574415.0,5,1,1,7.0,At Risk
CUST_001298,Khách hàng 1298,customer1298@email.com,60,Nữ,Quy Nhon,0988899991,2024-04-08,Baby Boomers,10.0,7.0,28852047.0,4,1,1,6.0,At Risk
CUST_001299,Khách hàng 1299,customer1299@email.com,20,Nam,Hải Phòng,0256394557,2024-09-19,Gen Z,9.0,8.0,30457708.0,5,2,1,8.0,Potential Loyalists
CUST_001300,Khách hàng 1300,customer1300@email.com,49,Nam,Hải Phòng,0778259056,2025-09-15,Gen X,0.0,18.0,124315579.0,5,5,5,15.0,Champions
CUST_001301,Khách hàng 1301,customer1301@email.com,49,Nữ,Đà Nẵng,0885440893,2024-05-30,Gen X,6.0,12.0,59548724.0,5,4,2,11.0,Loyal Customers
CUST_001302,Khách hàng 1302,customer1302@email.com,35,Nữ,Cần Thơ,0817739262,2025-01-04,Gen X,2.0,10.0,53706592.0,5,3,2,10.0,Loyal Customers
CUST_001303,Khách hàng 1303,customer1303@email.com,19,Nữ,Hồ Chí Minh,0298778523,2025-10-13,Gen Z,1.0,10.0,84674662.0,5,3,4,12.0,Champions
CUST_001304,Khách hàng 1304,customer1304@email.com,60,Nam,Nha Trang,0999541241,2025-08-30,Baby Boomers,5.0,10.0,83316463.0,5,3,4,12.0,Champions
CUST_001305,Khách hàng 1305,customer1305@email.com,52,Nữ,Quy Nhon,0464575307,2024-09-28,Baby Boomers,0.0,11.0,51202303.0,5,4,2,11.0,Loyal Customers
CUST_001306,Khách hàng 1306,customer1306@email.com,52,Nam,Vũng Tàu,0415155998,2024-02-24,Baby Boomers,1.0,8.0,69319444.0,5,2,3,10.0,Loyal Customers
CUST_001307,Khách hàng 1307,customer1307@email.com,45,Nam,Hồ Chí Minh,0945485753,2024-09-27,Gen X,1.0,9.0,34623482.0,5,2,1,8.0,Potential Loyalists
CUST_001308,Khách hàng 1308,customer1308@email.com,30,Nữ,Hải Phòng,0486172894,2025-08-21,Millennials,0.0,10.0,32386257.0,5,3,1,9.0,Potential Loyalists
CUST_001309,Khách hàng 1309,customer1309@email.com,61,Nữ,Biên Hòa,0263437603,2025-10-03,Baby Boomers,3.0,8.0,65221446.0,5,2,3,10.0,Loyal Customers
CUST_001310,Khách hàng 1310,customer1310@email.com,31,Nữ,Vũng Tàu,0719467182,2024-11-22,Millennials,6.0,5.0,25795996.0,5,1,1,7.0,At Risk
CUST_001311,Khách hàng 1311,customer1311@email.com,51,Nữ,Hà Nội,0924078252,2024-04-24,Baby Boomers,4.0,11.0,15590510.0,5,4,1,10.0,Loyal Customers
CUST_001312,Khách hàng 1312,customer1312@email.com,26,Nam,Huế,0789782532,2025-05-27,Millennials,2.0,11.0,82079383.0,5,4,3,12.0,Champions
CUST_001313,Khách hàng 1313,customer1313@email.com,30,Nữ,Hà Nội,0199738263,2025-06-02,Millennials,6.0,10.0,70968055.0,5,3,3,11.0,Loyal Customers
CUST_001314,Khách hàng 1314,customer1314@email.com,24,Nữ,Vũng Tàu,0209338647,2025-02-05,Gen Z,0.0,8.0,95214678.0,5,2,4,11.0,Loyal Customers
CUST_001315,Khách hàng 1315,customer1315@email.com,28,Nam,Quy Nhon,0892796413,2025-10-06,Millennials,0.0,8.0,56392574.0,5,2,2,9.0,Potential Loyalists
CUST_001316,Khách hàng 1316,customer1316@email.com,25,Nam,Huế,0459057279,2024-04-21,Millennials,3.0,10.0,118802741.0,5,3,5,13.0,Champions
CUST_001317,Khách hàng 1317,customer1317@email.com,54,Nữ,Hải Phòng,0734978108,2025-05-04,Baby Boomers,0.0,9.0,140313985.0,5,2,5,12.0,Champions
CUST_001318,Khách hàng 1318,customer1318@email.com,44,Nữ,Vũng Tàu,0586769039,2024-06-21,Gen X,1.0,10.0,47190764.0,5,3,2,10.0,Loyal Customers
CUST_001319,Khách hàng 1319,customer1319@email.com,48,Nam,Đà Nẵng,0378267553,2025-03-11,Gen X,15.0,4.0,42852158.0,4,1,2,7.0,At Risk
CUST_001320,Khách hàng 1320,customer1320@email.com,56,Nam,Hải Phòng,0771837261,2023-12-08,Baby Boomers,2.0,10.0,40836000.0,5,3,1,9.0,Potential Loyalists
CUST_001321,Khách hàng 1321,customer1321@email.com,48,Nam,Hà Nội,0733493339,2025-02-08,Gen X,2.0,9.0,34127000.0,5,2,1,8.0,Potential Loyalists
CUST_001322,Khách hàng 1322,customer1322@email.com,36,Nữ,Vũng Tàu,0283447115,2025-04-20,Gen X,7.0,7.0,22758208.0,5,1,1,7.0,At Risk
CUST_001323,Khách hàng 1323,customer1323@email.com,34,Nam,Hà Nội,0601593777,2025-08-11,Millennials,3.0,5.0,13216641.0,5,1,1,7.0,At Risk
CUST_001324,Khách hàng 1324,customer1324@email.com,56,Nam,Nha Trang,0256274106,2024-09-05,Baby Boomers,0.0,8.0,37510257.0,5,2,1,8.0,Potential Loyalists
CUST_001325,Khách hàng 1325,customer1325@email.com,39,Nữ,Nha Trang,0239678656,2025-10-01,Gen X,2.0,8.0,9463201.0,5,2,1,8.0,Potential Loyalists
CUST_001326,Khách hàng 1326,customer1326@email.com,56,Nam,Cần Thơ,0735539466,2024-12-11,Baby Boomers,4.0,9.0,98460383.0,5,2,4,11.0,Loyal Customers
CUST_001327,Khách hàng 1327,customer1327@email.com,23,Nam,Quy Nhon,0635576216,2024-05-03,Gen Z,4.0,10.0,78389861.0,5,3,3,11.0,Loyal Customers
CUST_001328,Khách hàng 1328,customer1328@email.com,53,Nữ,Đà Nẵng,0236636124,2023-11-09,Baby Boomers,8.0,9.0,86000031.0,5,2,4,11.0,Loyal Customers
CUST_001329,Khách hàng 1329,customer1329@email.com,24,Nữ,Huế,0194095351,2024-08-01,Gen Z,1.0,5.0,17923000.0,5,1,1,7.0,At Risk
CUST_001330,Khách hàng 1330,customer1330@email.com,38,Nam,Vũng Tàu,0739128901,2025-01-03,Gen X,7.0,7.0,71651532.0,5,1,3,9.0,Potential Loyalists
CUST_001331,Khách hàng 1331,customer1331@email.com,57,Nữ,Hải Phòng,0598392820,2024-02-27,Baby Boomers,1.0,10.0,113098695.0,5,3,5,13.0,Champions
CUST_001332,Khách hàng 1332,customer1332@email.com,45,Nam,Huế,0697259201,2024-10-13,Gen X,2.0,10.0,95317940.0,5,3,4,12.0,Champions
CUST_001333,Khách hàng 1333,customer1333@email.com,58,Nam,Nha Trang,0583660113,2024-08-25,Baby Boomers,4.0,9.0,83522280.0,5,2,4,11.0,Loyal Customers
CUST_001334,Khách hàng 1334,customer1334@email.com,62,Nữ,Huế,0629931647,2024-12-21,Baby Boomers,2.0,6.0,69059000.0,5,1,3,9.0,Potential Loyalists
CUST_001335,Khách hàng 1335,customer1335@email.com,30,Nữ,Cần Thơ,0727452512,2024-06-03,Millennials,0.0,13.0,88573871.0,5,5,4,14.0,Champions
CUST_001336,Khách hàng 1336,customer1336@email.com,46,Nữ,Vũng Tàu,0369129943,2024-03-07,Gen X,1.0,10.0,39591992.0,5,3,1,9.0,Potential Loyalists
CUST_001337,Khách hàng 1337,customer1337@email.com,33,Nữ,Hà Nội,0888343682,2024-08-08,Millennials,2.0,12.0,82184195.0,5,4,3,12.0,Champions
CUST_001338,Khách hàng 1338,customer1338@email.com,33,Nữ,Đà Nẵng,0603347307,2025-07-03,Millennials,1.0,11.0,107161290.0,5,4,4,13.0,Champions
CUST_001339,Khách hàng 1339,customer1339@email.com,52,Nam,Huế,0443866714,2025-02-10,Baby Boomers,3.0,9.0,64537140.0,5,2,3,10.0,Loyal Customers
CUST_001340,Khách hàng 1340,customer1340@email.com,25,Nữ,Cần Thơ,0258383336,2024-04-21,Millennials,1.0,10.0,177221898.0,5,3,5,13.0,Champions
CUST_001341,Khách hàng 1341,customer1341@email.com,47,Nữ,Vũng Tàu,0198706436,2025-03-09,Gen X,1.0,12.0,106116979.0,5,4,4,13.0,Champions
CUST_001342,Khách hàng 1342,customer1342@email.com,62,Nam,Hải Phòng,0105744481,2025-03-18,Baby Boomers,8.0,8.0,44625724.0,5,2,2,9.0,Potential Loyalists
CUST_001343,Khách hàng 1343,customer1343@email.com,39,Nam,Biên Hòa,0407269614,2023-12-18,Gen X,0.0,10.0,153428400.0,5,3,5,13.0,Champions
CUST_001344,Khách hàng 1344,customer1344@email.com,30,Nam,Nha Trang,0812678354,2024-01-25,Millennials,3.0,10.0,81758588.0,5,3,3,11.0,Loyal Customers
CUST_001345,Khách hàng 1345,customer1345@email.com,39,Nam,Quy Nhon,0537771468,2024-09-16,Gen X,2.0,8.0,42715463.0,5,2,2,9.0,Potential Loyalists
CUST_001346,Khách hàng 1346,customer1346@email.com,48,Nữ,Huế,0533922979,2025-09-15,Gen X,3.0,13.0,54394152.0,5,5,2,12.0,Champions
CUST_001347,Khách hàng 1347,customer1347@email.com,46,Nữ,Đà Nẵng,0177369419,2025-07-19,Gen X,0.0,9.0,119835981.0,5,2,5,12.0,Champions
CUST_001348,Khách hàng 1348,customer1348@email.com,21,Nữ,Đà Nẵng,0334967499,2025-02-04,Gen Z,0.0,11.0,68822473.0,5,4,3,12.0,Champions
CUST_001349,Khách hàng 1349,customer1349@email.com,37,Nữ,Đà Nẵng,0412635913,2024-08-20,Gen X,1.0,10.0,62084327.0,5,3,3,11.0,Loyal Customers
CUST_001350,Khách hàng 1350,customer1350@email.com,25,Nữ,Hồ Chí Minh,0245896596,2025-07-09,Millennials,5.0,9.0,99763153.0,5,2,4,11.0,Loyal Customers
CUST_001351,Khách hàng 1351,customer1351@email.com,36,Nam,Huế,0106770927,2025-06-16,Gen X,2.0,12.0,53607941.0,5,4,2,11.0,Loyal Customers
CUST_001352,Khách hàng 1352,customer1352@email.com,57,Nữ,Hà Nội,0930096085,2025-04-21,Baby Boomers,3.0,8.0,32006900.0,5,2,1,8.0,Potential Loyalists
CUST_001353,Khách hàng 1353,customer1353@email.com,61,Nam,Nha Trang,0637959401,2023-10-25,Baby Boomers,0.0,6.0,55321734.0,5,1,2,8.0,Potential Loyalists
CUST_001354,Khách hàng 1354,customer1354@email.com,45,Nam,Biên Hòa,0689978782,2024-09-21,Gen X,1.0,8.0,38186000.0,5,2,1,8.0,Potential Loyalists
CUST_001355,Khách hàng 1355,customer1355@email.com,41,Nữ,Đà Nẵng,0228720462,2025-07-27,Gen X,1.0,4.0,49176037.0,5,1,2,8.0,Potential Loyalists
CUST_001356,Khách hàng 1356,customer1356@email.com,50,Nam,Đà Nẵng,0721715291,2024-11-26,Baby Boomers,2.0,5.0,105620852.0,5,1,4,10.0,Loyal Customers
CUST_001357,Khách hàng 1357,customer1357@email.com,34,Nữ,Cần Thơ,0151496017,2024-04-27,Millennials,7.0,8.0,28464404.0,5,2,1,8.0,Potential Loyalists
CUST_001358,Khách hàng 1358,customer1358@email.com,20,Nữ,Hải Phòng,0926638815,2024-08-31,Gen Z,4.0,12.0,70700383.0,5,4,3,12.0,Champions
CUST_001359,Khách hàng 1359,customer1359@email.com,53,Nam,Cần Thơ,0685622656,2024-12-03,Baby Boomers,1.0,17.0,141259865.0,5,5,5,15.0,Champions
CUST_001360,Khách hàng 1360,customer1360@email.com,51,Nữ,Biên Hòa,0908667936,2025-02-19,Baby Boomers,1.0,12.0,70595741.0,5,4,3,12.0,Champions
CUST_001361,Khách hàng 1361,customer1361@email.com,64,Nữ,Hồ Chí Minh,0740220170,2025-08-13,Baby Boomers,0.0,9.0,100833076.0,5,2,4,11.0,Loyal Customers
CUST_001362,Khách hàng 1362,customer1362@email.com,65,Nữ,Hồ Chí Minh,0472970487,2023-12-09,Baby Boomers,4.0,9.0,27729358.0,5,2,1,8.0,Potential Loyalists
CUST_001363,Khách hàng 1363,customer1363@email.com,39,Nữ,Cần Thơ,0310674198,2025-07-21,Gen X,1.0,11.0,81280459.0,5,4,3,12.0,Champions
CUST_001364,Khách hàng 1364,customer1364@email.com,37,Nữ,Hà Nội,0685360487,2024-03-12,Gen X,8.0,12.0,93617371.0,5,4,4,13.0,Champions
CUST_001365,Khách hàng 1365,customer1365@email.com,25,Nam,Hải Phòng,0881395214,2024-01-25,Millennials,0.0,9.0,79004275.0,5,2,3,10.0,Loyal Customers
CUST_001366,Khách hàng 1366,customer1366@email.com,29,Nữ,Đà Nẵng,0104606231,2024-10-21,Millennials,3.0,12.0,132749034.0,5,4,5,14.0,Champions
CUST_001367,Khách hàng 1367,customer1367@email.com,39,Nam,Nha Trang,0466634980,2025-02-08,Gen X,4.0,10.0,29102162.0,5,3,1,9.0,Potential Loyalists
CUST_001368,Khách hàng 1368,customer1368@email.com,62,Nam,Hà Nội,0474891466,2025-07-23,Baby Boomers,0.0,10.0,54456503.0,5,3,2,10.0,Loyal Customers
CUST_001369,Khách hàng 1369,customer1369@email.com,25,Nữ,Hà Nội,0479386170,2024-12-04,Millennials,0.0,14.0,32881677.0,5,5,1,11.0,Loyal Customers
CUST_001370,Khách hàng 1370,customer1370@email.com,50,Nam,Nha Trang,0641314913,2025-07-21,Baby Boomers,3.0,6.0,102974893.0,5,1,4,10.0,Loyal Customers
CUST_001371,Khách hàng 1371,customer1371@email.com,55,Nữ,Hải Phòng,0958389020,2025-04-11,Baby Boomers,0.0,10.0,109094008.0,5,3,4,12.0,Champions
CUST_001372,Khách hàng 1372,customer1372@email.com,46,Nam,Hồ Chí Minh,0516003649,2025-10-14,Gen X,2.0,8.0,53052640.0,5,2,2,9.0,Potential Loyalists
CUST_001373,Khách hàng 1373,customer1373@email.com,33,Nam,Hà Nội,0643233153,2024-06-10,Millennials,1.0,9.0,67255875.0,5,2,3,10.0,Loyal Customers
CUST_001374,Khách hàng 1374,customer1374@email.com,26,Nữ,Vũng Tàu,0964815142,2024-09-24,Millennials,1.0,16.0,37890495.0,5,5,1,11.0,Loyal Customers
CUST_001375,Khách hàng 1375,customer1375@email.com,19,Nữ,Quy Nhon,0715575331,2025-03-05,Gen Z,1.0,11.0,57044198.0,5,4,2,11.0,Loyal Customers
CUST_001376,Khách hàng 1376,customer1376@email.com,20,Nữ,Quy Nhon,0450065707,2025-05-10,Gen Z,7.0,9.0,32915340.0,5,2,1,8.0,Potential Loyalists
CUST_001377,Khách hàng 1377,customer1377@email.com,29,Nam,Hải Phòng,0987041875,2024-12-10,Millennials,0.0,8.0,33930640.0,5,2,1,8.0,Potential Loyalists
CUST_001378,Khách hàng 1378,customer1378@email.com,32,Nam,Hà Nội,0824260096,2025-03-17,Millennials,6.0,7.0,35263000.0,5,1,1,7.0,At Risk
CUST_001379,Khách hàng 1379,customer1379@email.com,34,Nam,Cần Thơ,0679840451,2024-03-22,Millennials,2.0,14.0,114032358.0,5,5,5,15.0,Champions
CUST_001380,Khách hàng 1380,customer1380@email.com,25,Nam,Huế,0552247672,2024-07-26,Millennials,4.0,9.0,78809561.0,5,2,3,10.0,Loyal Customers
CUST_001381,Khách hàng 1381,customer1381@email.com,40,Nữ,Đà Nẵng,0621438435,2023-11-16,Gen X,5.0,10.0,87282825.0,5,3,4,12.0,Champions
CUST_001382,Khách hàng 1382,customer1382@email.com,44,Nữ,Hồ Chí Minh,0180133023,2024-06-28,Gen X,4.0,7.0,42443688.0,5,1,2,8.0,Potential Loyalists
CUST_001383,Khách hàng 1383,customer1383@email.com,36,Nam,Hải Phòng,0502109475,2023-11-29,Gen X,0.0,15.0,148336892.0,5,5,5,15.0,Champions
CUST_001384,Khách hàng 1384,customer1384@email.com,22,Nam,Đà Nẵng,0431343376,2024-12-26,Gen Z,2.0,5.0,48653000.0,5,1,2,8.0,Potential Loyalists
CUST_001385,Khách hàng 1385,customer1385@email.com,65,Nam,Cần Thơ,0355267483,2025-03-28,Baby Boomers,0.0,6.0,53940627.0,5,1,2,8.0,Potential Loyalists
CUST_001386,Khách hàng 1386,customer1386@email.com,65,Nữ,Quy Nhon,0587360554,2024-03-05,Baby Boomers,2.0,5.0,65685083.0,5,1,3,9.0,Potential Loyalists
CUST_001387,Khách hàng 1387,customer1387@email.com,34,Nữ,Hà Nội,0536945966,2025-09-30,Millennials,2.0,6.0,17697796.0,5,1,1,7.0,At Risk
CUST_001388,Khách hàng 1388,customer1388@email.com,65,Nữ,Quy Nhon,0860799510,2025-09-13,Baby Boomers,6.0,10.0,93320782.0,5,3,4,12.0,Champions
CUST_001389,Khách hàng 1389,customer1389@email.com,61,Nữ,Biên Hòa,0871380906,2024-12-25,Baby Boomers,9.0,11.0,126834684.0,5,4,5,14.0,Champions
CUST_001390,Khách hàng 1390,customer1390@email.com,47,Nam,Biên Hòa,0525932991,2024-09-27,Gen X,8.0,12.0,91297545.0,5,4,4,13.0,Champions
CUST_001391,Khách hàng 1391,customer1391@email.com,35,Nam,Vũng Tàu,0928759552,2024-07-26,Gen X,0.0,9.0,47530173.0,5,2,2,9.0,Potential Loyalists
CUST_001392,Khách hàng 1392,customer1392@email.com,39,Nữ,Vũng Tàu,0296115494,2025-05-15,Gen X,1.0,15.0,122524558.0,5,5,5,15.0,Champions
CUST_001393,Khách hàng 1393,customer1393@email.com,32,Nam,Cần Thơ,0621200982,2024-05-13,Millennials,0.0,9.0,67685334.0,5,2,3,10.0,Loyal Customers
CUST_001394,Khách hàng 1394,customer1394@email.com,48,Nữ,Biên Hòa,0370330954,2024-04-25,Gen X,0.0,10.0,48312353.0,5,3,2,10.0,Loyal Customers
CUST_001395,Khách hàng 1395,customer1395@email.com,19,Nữ,Huế,0613709158,2025-08-17,Gen Z,5.0,8.0,57432670.0,5,2,2,9.0,Potential Loyalists
CUST_001396,Khách hàng 1396,customer1396@email.com,54,Nam,Huế,0300209738,2025-04-24,Baby Boomers,0.0,12.0,45197850.0,5,4,2,11.0,Loyal Customers
CUST_001397,Khách hàng 1397,customer1397@email.com,65,Nam,Hải Phòng,0773737850,2025-04-15,Baby Boomers,1.0,7.0,32746000.0,5,1,1,7.0,At Risk
CUST_001398,Khách hàng 1398,customer1398@email.com,48,Nữ,Hải Phòng,0255880329,2024-09-23,Gen X,8.0,9.0,83572745.0,5,2,4,11.0,Loyal Customers
CUST_001399,Khách hàng 1399,customer1399@email.com,26,Nữ,Hà Nội,0478187024,2024-05-03,Millennials,0.0,10.0,134790592.0,5,3,5,13.0,Champions
CUST_001400,Khách hàng 1400,customer1400@email.com,33,Nữ,Biên Hòa,0624503064,2025-05-14,Millennials,0.0,12.0,156674200.0,5,4,5,14.0,Champions
CUST_001401,Khách hàng 1401,customer1401@email.com,51,Nam,Quy Nhon,0784395955,2024-10-11,Baby Boomers,1.0,8.0,91709816.0,5,2,4,11.0,Loyal Customers
CUST_001402,Khách hàng 1402,customer1402@email.com,29,Nam,Cần Thơ,0929337078,2024-12-16,Millennials,1.0,17.0,144365168.0,5,5,5,15.0,Champions
CUST_001403,Khách hàng 1403,customer1403@email.com,34,Nữ,Cần Thơ,0821722202,2023-12-09,Millennials,12.0,4.0,6885590.0,4,1,1,6.0,At Risk
CUST_001404,Khách hàng 1404,customer1404@email.com,42,Nam,Quy Nhon,0644778655,2023-12-28,Gen X,1.0,13.0,127128947.0,5,5,5,15.0,Champions
CUST_001405,Khách hàng 1405,customer1405@email.com,28,Nam,Vũng Tàu,0454285332,2025-05-01,Millennials,0.0,8.0,31225138.0,5,2,1,8.0,Potential Loyalists
CUST_001406,Khách hàng 1406,customer1406@email.com,48,Nữ,Cần Thơ,0945280087,2024-05-29,Gen X,3.0,11.0,70828445.0,5,4,3,12.0,Champions
CUST_001407,Khách hàng 1407,customer1407@email.com,51,Nam,Quy Nhon,0662552177,2025-06-29,Baby Boomers,4.0,12.0,124311090.0,5,4,5,14.0,Champions
CUST_001408,Khách hàng 1408,customer1408@email.com,54,Nữ,Cần Thơ,0156366236,2024-08-08,Baby Boomers,0.0,4.0,42954000.0,5,1,2,8.0,Potential Loyalists
CUST_001409,Khách hàng 1409,customer1409@email.com,42,Nam,Hồ Chí Minh,0933315374,2025-10-05,Gen X,7.0,12.0,97528279.0,5,4,4,13.0,Champions
CUST_001410,Khách hàng 1410,customer1410@email.com,20,Nam,Quy Nhon,0152951053,2024-02-09,Gen Z,6.0,9.0,134759505.0,5,2,5,12.0,Champions
CUST_001411,Khách hàng 1411,customer1411@email.com,59,Nữ,Quy Nhon,0156104850,2025-03-25,Baby Boomers,0.0,14.0,98558678.0,5,5,4,14.0,Champions
CUST_001412,Khách hàng 1412,customer1412@email.com,50,Nữ,Biên Hòa,0836935477,2023-12-09,Baby Boomers,0.0,7.0,31638470.0,5,1,1,7.0,At Risk
CUST_001413,Khách hàng 1413,customer1413@email.com,43,Nam,Hồ Chí Minh,0454946918,2023-11-25,Gen X,4.0,8.0,79263155.0,5,2,3,10.0,Loyal Customers
CUST_001414,Khách hàng 1414,customer1414@email.com,45,Nữ,Hà Nội,0475957393,2024-08-14,Gen X,3.0,5.0,20210377.0,5,1,1,7.0,At Risk
CUST_001415,Khách hàng 1415,customer1415@email.com,49,Nữ,Hồ Chí Minh,0609181297,2025-02-06,Gen X,0.0,14.0,46651408.0,5,5,2,12.0,Champions
CUST_001416,Khách hàng 1416,customer1416@email.com,28,Nam,Vũng Tàu,0395296777,2025-06-16,Millennials,0.0,8.0,137084157.0,5,2,5,12.0,Champions
CUST_001417,Khách hàng 1417,customer1417@email.com,53,Nữ,Hà Nội,0264301442,2025-04-24,Baby Boomers,7.0,8.0,22930399.0,5,2,1,8.0,Potential Loyalists
CUST_001418,Khách hàng 1418,customer1418@email.com,19,Nữ,Nha Trang,0225446684,2024-11-14,Gen Z,6.0,9.0,90514950.0,5,2,4,11.0,Loyal Customers
CUST_001419,Khách hàng 1419,customer1419@email.com,30,Nam,Huế,0580135579,2023-11-24,Millennials,1.0,12.0,140747004.0,5,4,5,14.0,Champions
CUST_001420,Khách hàng 1420,customer1420@email.com,26,Nữ,Vũng Tàu,0388437933,2023-12-21,Millennials,0.0,10.0,119669999.0,5,3,5,13.0,Champions
CUST_001421,Khách hàng 1421,customer1421@email.com,62,Nam,Biên Hòa,0599593192,2024-07-16,Baby Boomers,4.0,2.0,21283602.0,5,1,1,7.0,At Risk
CUST_001422,Khách hàng 1422,customer1422@email.com,56,Nữ,Biên Hòa,0708807523,2025-06-22,Baby Boomers,0.0,15.0,73732178.0,5,5,3,13.0,Champions
CUST_001423,Khách hàng 1423,customer1423@email.com,54,Nữ,Biên Hòa,0835747719,2024-04-10,Baby Boomers,1.0,12.0,127397414.0,5,4,5,14.0,Champions
CUST_001424,Khách hàng 1424,customer1424@email.com,22,Nữ,Hồ Chí Minh,0389354245,2025-02-28,Gen Z,0.0,12.0,160815908.0,5,4,5,14.0,Champions
CUST_001425,Khách hàng 1425,customer1425@email.com,57,Nam,Cần Thơ,0615161201,2024-11-24,Baby Boomers,0.0,11.0,29209108.0,5,4,1,10.0,Loyal Customers
CUST_001426,Khách hàng 1426,customer1426@email.com,57,Nữ,Huế,0447935940,2024-09-11,Baby Boomers,4.0,11.0,43346423.0,5,4,2,11.0,Loyal Customers
CUST_001427,Khách hàng 1427,customer1427@email.com,37,Nữ,Nha Trang,0985904493,2025-05-15,Gen X,0.0,16.0,132634466.0,5,5,5,15.0,Champions
CUST_001428,Khách hàng 1428,customer1428@email.com,31,Nam,Hà Nội,0197584809,2025-08-29,Millennials,0.0,9.0,41156905.0,5,2,1,8.0,Potential Loyalists
CUST_001429,Khách hàng 1429,customer1429@email.com,65,Nam,Nha Trang,0458453847,2024-05-12,Baby Boomers,2.0,13.0,81117745.0,5,5,3,13.0,Champions
CUST_001430,Khách hàng 1430,customer1430@email.com,39,Nữ,Hải Phòng,0133170572,2025-08-06,Gen X,7.0,11.0,165013472.0,5,4,5,14.0,Champions
CUST_001431,Khách hàng 1431,customer1431@email.com,57,Nữ,Huế,0153137750,2024-10-13,Baby Boomers,9.0,2.0,54705175.0,5,1,2,8.0,Potential Loyalists
CUST_001432,Khách hàng 1432,customer1432@email.com,61,Nữ,Biên Hòa,0462323629,2024-12-30,Baby Boomers,0.0,15.0,101454562.0,5,5,4,14.0,Champions
CUST_001433,Khách hàng 1433,customer1433@email.com,28,Nữ,Hải Phòng,0431869753,2025-07-22,Millennials,0.0,8.0,41198557.0,5,2,1,8.0,Potential Loyalists
CUST_001434,Khách hàng 1434,customer1434@email.com,26,Nam,Quy Nhon,0860975996,2025-08-26,Millennials,2.0,7.0,39944445.0,5,1,1,7.0,At Risk
CUST_001435,Khách hàng 1435,customer1435@email.com,24,Nữ,Hải Phòng,0138869306,2025-08-19,Gen Z,4.0,7.0,82165469.0,5,1,3,9.0,Potential Loyalists
CUST_001436,Khách hàng 1436,customer1436@email.com,46,Nữ,Quy Nhon,0436778799,2024-06-20,Gen X,16.0,3.0,38253000.0,4,1,1,6.0,At Risk
CUST_001437,Khách hàng 1437,customer1437@email.com,54,Nữ,Huế,0992713892,2025-10-18,Baby Boomers,3.0,6.0,65162371.0,5,1,3,9.0,Potential Loyalists
CUST_001438,Khách hàng 1438,customer1438@email.com,42,Nữ,Đà Nẵng,0114582166,2025-03-11,Gen X,3.0,12.0,56571846.0,5,4,2,11.0,Loyal Customers
CUST_001439,Khách hàng 1439,customer1439@email.com,50,Nữ,Quy Nhon,0971426007,2024-10-21,Baby Boomers,1.0,9.0,42013539.0,5,2,2,9.0,Potential Loyalists
CUST_001440,Khách hàng 1440,customer1440@email.com,20,Nữ,Hà Nội,0212124348,2024-04-07,Gen Z,0.0,10.0,101118057.0,5,3,4,12.0,Champions
CUST_001441,Khách hàng 1441,customer1441@email.com,37,Nam,Đà Nẵng,0470831135,2024-09-25,Gen X,3.0,5.0,57465180.0,5,1,2,8.0,Potential Loyalists
CUST_001442,Khách hàng 1442,customer1442@email.com,42,Nam,Huế,0896268540,2025-03-16,Gen X,0.0,10.0,51275840.0,5,3,2,10.0,Loyal Customers
CUST_001443,Khách hàng 1443,customer1443@email.com,50,Nam,Hải Phòng,0872550307,2025-02-28,Baby Boomers,4.0,14.0,200941132.0,5,5,5,15.0,Champions
CUST_001444,Khách hàng 1444,customer1444@email.com,56,Nữ,Hồ Chí Minh,0960917405,2024-07-30,Baby Boomers,2.0,5.0,38571447.0,5,1,1,7.0,At Risk
CUST_001445,Khách hàng 1445,customer1445@email.com,21,Nam,Huế,0187288886,2024-12-22,Gen Z,0.0,6.0,16482032.0,5,1,1,7.0,At Risk
CUST_001446,Khách hàng 1446,customer1446@email.com,24,Nam,Đà Nẵng,0299237576,2023-11-23,Gen Z,0.0,13.0,189853905.0,5,5,5,15.0,Champions
CUST_001447,Khách hàng 1447,customer1447@email.com,34,Nữ,Hồ Chí Minh,0641866190,2025-02-14,Millennials,1.0,11.0,129435926.0,5,4,5,14.0,Champions
CUST_001448,Khách hàng 1448,customer1448@email.com,51,Nữ,Quy Nhon,0213196079,2025-07-29,Baby Boomers,3.0,11.0,29696503.0,5,4,1,10.0,Loyal Customers
CUST_001449,Khách hàng 1449,customer1449@email.com,34,Nam,Hồ Chí Minh,0397136186,2024-07-25,Millennials,2.0,16.0,49065323.0,5,5,2,12.0,Champions
